survey_year,value,metric,tenure,breakdown_var,breakdown_val,geography,stat_type
2019-20,297,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Gr. Hobart,median
2019-20,423,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Gr. Darwin,median
2019-20,233,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",ACT,median
2019-20,333,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Total GCC,median
2019-20,122,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Rest of NSW,median
2019-20,143,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Rest of Vic.,median
2019-20,278,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Rest of Qld,median
2019-20,127,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Rest of SA,median
2019-20,166,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Rest of WA,median
2019-20,142,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Rest of Tas.,median
2019-20,188,median_weekly_cost,all,dwelling_structure,"Semi-detached, row or terrace house, townhouse",Total rest of state,median
2019-20,450,median_weekly_cost,all,dwelling_structure,Flat or apartment,Gr. Sydney,median
2019-20,356,median_weekly_cost,all,dwelling_structure,Flat or apartment,Gr. Melbourne,median
2019-20,348,median_weekly_cost,all,dwelling_structure,Flat or apartment,Gr. Brisbane,median
2019-20,250,median_weekly_cost,all,dwelling_structure,Flat or apartment,Gr. Adelaide,median
2019-20,300,median_weekly_cost,all,dwelling_structure,Flat or apartment,Gr. Perth,median
2019-20,244,median_weekly_cost,all,dwelling_structure,Flat or apartment,Gr. Hobart,median
2019-20,308,median_weekly_cost,all,dwelling_structure,Flat or apartment,Gr. Darwin,median
2019-20,360,median_weekly_cost,all,dwelling_structure,Flat or apartment,ACT,median
2019-20,372,median_weekly_cost,all,dwelling_structure,Flat or apartment,Total GCC,median
2019-20,230,median_weekly_cost,all,dwelling_structure,Flat or apartment,Rest of NSW,median
2019-20,172,median_weekly_cost,all,dwelling_structure,Flat or apartment,Rest of Vic.,median
2019-20,260,median_weekly_cost,all,dwelling_structure,Flat or apartment,Rest of Qld,median
2019-20,166,median_weekly_cost,all,dwelling_structure,Flat or apartment,Rest of SA,median
2019-20,183,median_weekly_cost,all,dwelling_structure,Flat or apartment,Rest of WA,median
2019-20,199,median_weekly_cost,all,dwelling_structure,Flat or apartment,Rest of Tas.,median
2019-20,234,median_weekly_cost,all,dwelling_structure,Flat or apartment,Total rest of state,median
2019-20,408,median_weekly_cost,all,dwelling_structure,Total,Gr. Sydney,median
2019-20,330,median_weekly_cost,all,dwelling_structure,Total,Gr. Melbourne,median
2019-20,327,median_weekly_cost,all,dwelling_structure,Total,Gr. Brisbane,median
2019-20,245,median_weekly_cost,all,dwelling_structure,Total,Gr. Adelaide,median
2019-20,287,median_weekly_cost,all,dwelling_structure,Total,Gr. Perth,median
2019-20,250,median_weekly_cost,all,dwelling_structure,Total,Gr. Hobart,median
2019-20,379,median_weekly_cost,all,dwelling_structure,Total,Gr. Darwin,median
2019-20,339,median_weekly_cost,all,dwelling_structure,Total,ACT,median
2019-20,327,median_weekly_cost,all,dwelling_structure,Total,Total GCC,median
2019-20,151,median_weekly_cost,all,dwelling_structure,Total,Rest of NSW,median
2019-20,142,median_weekly_cost,all,dwelling_structure,Total,Rest of Vic.,median
2019-20,241,median_weekly_cost,all,dwelling_structure,Total,Rest of Qld,median
2019-20,123,median_weekly_cost,all,dwelling_structure,Total,Rest of SA,median
2019-20,183,median_weekly_cost,all,dwelling_structure,Total,Rest of WA,median
2019-20,150,median_weekly_cost,all,dwelling_structure,Total,Rest of Tas.,median
2019-20,173,median_weekly_cost,all,dwelling_structure,Total,Total rest of state,median
2019-20,130,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Gr. Sydney,median
2019-20,70,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Gr. Melbourne,median
2019-20,124,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Gr. Brisbane,median
2019-20,100,median_weekly_cost,all,equiv_income_quintile,Lowest quintile,Gr. Adelaide,median
