date,value,series,series_id,category,unit,frequency
2025-09-01,578,Median Price Established Houses ;  Rest of Tas. ;,A83728597V,House Prices,$'000,Quarter
2025-12-01,605,Median Price Established Houses ;  Rest of Tas. ;,A83728597V,House Prices,$'000,Quarter
2026-03-01,620,Median Price Established Houses ;  Rest of Tas. ;,A83728597V,House Prices,$'000,Quarter
2003-09-01,176,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2003-12-01,185,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2004-03-01,190,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2004-06-01,195,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2004-09-01,195,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2004-12-01,205,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2005-03-01,210,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2005-06-01,205,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2005-09-01,210,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2005-12-01,220,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2006-03-01,224,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2006-06-01,220,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2006-09-01,222,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2006-12-01,230,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2007-03-01,230,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2007-06-01,230,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2007-09-01,233.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2007-12-01,245,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2008-03-01,243.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2008-06-01,239,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2008-09-01,235,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2008-12-01,236,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2009-03-01,238,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2009-06-01,245,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2009-09-01,250,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2009-12-01,266.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2010-03-01,275,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2010-06-01,278.2,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2010-09-01,280,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2010-12-01,292.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2011-03-01,293,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2011-06-01,295,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2011-09-01,286.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2011-12-01,290.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2012-03-01,297.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2012-06-01,285,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2012-09-01,290,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2012-12-01,291.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2013-03-01,298,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2013-06-01,282.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2013-09-01,298,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2013-12-01,308,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2014-03-01,290,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2014-06-01,286,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2014-09-01,280,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2014-12-01,298,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2015-03-01,299,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2015-06-01,295,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2015-09-01,295.6,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2015-12-01,310,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2016-03-01,311,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2016-06-01,305,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2016-09-01,310,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2016-12-01,320.8,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2017-03-01,328,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2017-06-01,332,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2017-09-01,328,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2017-12-01,350,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2018-03-01,355,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2018-06-01,355,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2018-09-01,355,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2018-12-01,370,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2019-03-01,370,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2019-06-01,370,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2019-09-01,375,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2019-12-01,390,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2020-03-01,390,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2020-06-01,395,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2020-09-01,410,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2020-12-01,439,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2021-03-01,455,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2021-06-01,478.5,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2021-09-01,500,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2021-12-01,553,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2022-03-01,580,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2022-06-01,573.1,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2022-09-01,560,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2022-12-01,570,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2023-03-01,570,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2023-06-01,570,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2023-09-01,570,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2023-12-01,580,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2024-03-01,575,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2024-06-01,570,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2024-09-01,560,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2024-12-01,560,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2025-03-01,575,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2025-06-01,575,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2025-09-01,590,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2025-12-01,615,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2026-03-01,625,Median Price Established Houses ;  Rest of Vic. ;,A83728581A,House Prices,$'000,Quarter
2003-09-01,160,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2003-12-01,164,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2004-03-01,178,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2004-06-01,178,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2004-09-01,185,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2004-12-01,199.8,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2005-03-01,225,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2005-06-01,230,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2005-09-01,245,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2005-12-01,265,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2006-03-01,295,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2006-06-01,324,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2006-09-01,335,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2006-12-01,350,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2007-03-01,370,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2007-06-01,374,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2007-09-01,376.4,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2007-12-01,379.5,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2008-03-01,390,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2008-06-01,360,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2008-09-01,365,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2008-12-01,351,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2009-03-01,360,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2009-06-01,370,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2009-09-01,375,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2009-12-01,400,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2010-03-01,410,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2010-06-01,385,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2010-09-01,380,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2010-12-01,385,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2011-03-01,385.3,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2011-06-01,380,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2011-09-01,375,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2011-12-01,372.5,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2012-03-01,385,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2012-06-01,375,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2012-09-01,380,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2012-12-01,370,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2013-03-01,380.5,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2013-06-01,380,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2013-09-01,375,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2013-12-01,385,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2014-03-01,379,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2014-06-01,366,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2014-09-01,370,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2014-12-01,380,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2015-03-01,370,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2015-06-01,355,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2015-09-01,350,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2015-12-01,350,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2016-03-01,360.5,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2016-06-01,330,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2016-09-01,327.8,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2016-12-01,345,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2017-03-01,350,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2017-06-01,327,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2017-09-01,325,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2017-12-01,340,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2018-03-01,338,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2018-06-01,310,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2018-09-01,321.5,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2018-12-01,320,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2019-03-01,330,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2019-06-01,320,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2019-09-01,310,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2019-12-01,337.8,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2020-03-01,337,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2020-06-01,327,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2020-09-01,365,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2020-12-01,375,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2021-03-01,392.5,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2021-06-01,379,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2021-09-01,365,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2021-12-01,380,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
2022-03-01,380,Median Price Established Houses ;  Rest of WA ;,A83728593K,House Prices,$'000,Quarter
